ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,TotalIncome,EMI,BalanceIncome,ApplicantIncome_Log,CoapplicantIncome_Log,LoanAmount_Log,TotalIncome_Log,EMI_Log,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Credit_History_0.0,Credit_History_1.0,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Loan_Status
-0.3609822856041582,-0.31507814767157505,-0.9013993572321825,0.2732312961117544,-0.484194998190855,-0.5467648769949204,-0.4841657110488457,-0.4193757717578354,0.5841842036337067,-1.2304204768512392,-0.7356598287064678,-0.895611794865874,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.4756599662075529,0.07481680665529297,-0.4373275261287717,0.2732312961117544,-0.4160139079269639,-0.33464518799876336,-0.4159994390468314,-0.8022602746159628,0.8335069955664076,-0.3376983189723734,-0.5394109044656444,-0.4696739518042803,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.38178809337077413,2.2178710029817448,0.6455067464458534,0.2732312961117544,0.6437371746065607,0.1603007529922699,0.6437430808228788,-0.4821888578365924,1.2162923826686154,0.8915255855732974,1.1977708126399784,0.40034898112562856,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5816549081366906,0.41682992448587897,-0.3778311375257703,0.2732312961117544,-0.3613140786925241,-0.3074503560761791,-0.36130018219283344,-1.266714707659752,0.9455336023846382,-0.24705640690654598,-0.3958481411060278,-0.4176466827819747,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.6724141010713773,-0.18306108418896885,-1.532061076423997,-3.4548579441686273,-0.718954888531298,-0.6501052383007405,-0.7189242032958671,-1.8174922101168456,0.6974558797576874,-4.0287039344433495,-1.638412776683009,-1.1173293895901732,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.07428808409567142,-0.5544873301529852,-0.2469390825991673,0.2732312961117544,-0.3214901236974786,-0.24762172584649378,-0.3214798119208957,0.2573038972958118,-1.1077829767083145,-0.06078440959636888,-0.2979650130571582,-0.3050924651015713,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.29610748343423776,-0.5544873301529852,-0.5444210256141742,-1.5908133240284363,-0.5313019332822706,-0.11164756623357251,-0.5313084425904538,-0.23840567518907135,-1.1077829767083145,-0.5117562072339227,-0.8846440990943638,-0.05850159622205884,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.31019645562265485,-0.5544873301529852,-0.8300036909085807,0.2732312961117544,-0.5446282372883947,-0.5141310786878194,-0.5446032782952942,-0.2759524862016983,-1.1077829767083145,-1.06499678892756,-0.9290812655143675,-0.8276274438736991,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.08460907534997694,-0.5544873301529852,-0.1517448608343651,0.2732312961117544,-0.3312524161670812,-0.20410999477035893,-0.3312458299378424,0.23743396643914283,-1.1077829767083145,0.06473873732769238,-0.32148134907660947,-0.2248268631072366,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.45927744040706797,0.6425585822540657,-0.36593185980517007,0.2732312961117544,-0.14328954687139978,-0.30201138969166225,-0.1432697837475831,-0.741430528997781,0.9994731514045894,-0.22940168825346138,0.08557077061692125,-0.40730710995247077,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.369678365097471,-0.5544873301529852,-0.49682391473177306,0.2732312961117544,0.09844340951875936,-0.3618400199213476,0.09847488940630743,0.9346455145754057,-1.1077829767083145,-0.43255762089003547,0.5036780921355968,-0.5222588656271877,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.09035630019920242,1.3693364576440608,2.013923684314885,0.2732312961117544,0.7058749409606977,0.7857818872117074,0.7058331402752095,0.5440484777023747,1.1219582763440108,1.814093782899674,1.2624809178721577,1.3166950204020749,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.45927744040706797,0.09909973802126458,-0.3540325820845698,0.2732312961117544,-0.38951625693804265,-0.29657242330714534,-0.3895040358822897,-0.741430528997781,0.8432781523390557,-0.2118985141187817,-0.4684639433886089,-0.3969892817716717,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.33395111803335803,0.10115181672824809,-0.4016296929669709,0.2732312961117544,-0.2700443919529063,-0.31832828884521275,-0.2700269984679825,-0.34139111335669026,0.844087187151665,-0.2828311362010103,-0.17878066492478206,-0.4383914303564882,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.27628462721565095,0.44590103950147875,0.06244213813643986,0.2732312961117544,-0.05930284022815217,-0.10620859984905567,-0.05929614751618171,-0.18707092107547188,0.9531458832496206,0.3217492871772336,0.2418602377772303,-0.048891161235726906,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.6809463553066852,-0.5544873301529852,0.5384132469604509,0.2732312961117544,0.392861753840107,0.11135005553161824,0.3928642882084976,1.2783951128840538,-1.1077829767083145,0.7981150277780172,0.910510462046154,0.32086006064061806,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-0.4266762140641029,0.216068224319325,-0.2826369157609681,0.2732312961117544,-0.3056845073181221,-0.2639386250000443,-0.3056724476915085,-0.6270436072806282,0.8857694202598293,-0.10992190212549849,-0.260518130254981,-0.335533879156789,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.19289757089118253,-0.19879368760917582,-0.4254282484081714,0.2732312961117544,-0.2725237043261387,-0.3292062216142464,-0.2725055215525021,0.012005553808468442,0.6862906350822455,-0.3192447336033025,-0.1843504955503294,-0.45922426629526536,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.6489870891766838,-0.5544873301529852,-1.317874077453192,0.2732312961117544,-0.8650793615286826,-0.73712870045301,-0.8650460095416714,-1.6555705416923199,-1.1077829767083145,-2.6153024818266064,-2.5618781788730405,-1.3121391202602413,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.2708783937014909,0.15792599428812537,-0.3064354712021687,0.2732312961117544,-0.18466307209971547,-0.27481655776907804,-0.18464665618583254,-0.17336036283282602,0.8655207633699971,-0.14335063876429482,0.003396579660454203,-0.3559335987420099,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.2027270863714735,0.5977548638182589,0.6574060241664537,0.2732312961117544,0.07907378160288123,0.16573971937678675,0.07906294853402931,-0.01017592587738517,0.9896258245095342,0.9016452453828202,0.47346911108213885,0.4091021065370724,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.36638851911831827,-0.5544873301529852,-0.8538022463497813,0.2732312961117544,-0.5977784962895644,-0.525009011456853,-0.5977542115065313,-0.43545434132406635,-1.1077829767083145,-1.1186606035515918,-1.117853901304618,-0.8501843824219515,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.11655500066092261,-0.5544873301529852,-0.4730253592905725,0.2732312961117544,-0.3614690357158511,-0.35096208715231386,-0.36145170010282845,0.1742677912762675,-1.1077829767083145,-0.394082757437591,-0.3962393847692768,-0.5011572180785796,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
-0.3118347082027033,0.015648537270601597,-0.3778311375257703,0.2732312961117544,-0.28786444963551416,-0.3074503560761791,-0.2878484317339217,-0.2803779543424496,0.8080252391970063,-0.24705640690654598,-0.21919464795577362,-0.4176466827819747,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.162592613840943,0.4715520233387727,2.0734200729178864,0.2732312961117544,1.313306472402636,0.8129767191342915,1.3132800635573472,1.6943958316116448,0.9596811586813331,1.8461055434247569,1.797834077927739,1.3529027529466255,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.512520649258644,0.152453784402836,-0.21124124943736647,0.2732312961117544,-0.4157039938803099,-0.23130482669294317,-0.41569769457266537,-0.948528359363596,0.8635306438223892,-0.012803201343461017,-0.53856507205709,-0.2748387690787142,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5857505395868119,-0.09960988343830587,-0.5444210256141742,0.2732312961117544,-0.5991731094995075,-0.3835958854594149,-0.5991600566600639,-1.2877789475327062,0.7497470744191327,-0.5117562072339227,-1.1230780929548332,-0.5647364079601584,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.28447589011589347,-0.055490191238160284,-0.020852805907762065,0.2732312961117544,-0.2942176875919222,-0.14428136454067358,-0.29421476664535684,-0.2080781209150844,0.7736336447580593,0.22561194869847703,-0.2338209296897931,-0.11656293056478892,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.2027270863714735,1.9114272494055395,0.45511830291624894,0.2732312961117544,0.6742637082019846,0.07327729084000022,0.6742773832757231,-0.01017592587738517,1.1860499748293718,0.7223835077197738,1.229846063481042,0.25813248752937396,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.2712060442175006,0.015990550388432185,-0.4254282484081714,0.2732312961117544,-0.24928015082708493,-0.3292062216142464,-0.2492612967237325,-0.17418786582751422,0.8081799990057271,-0.3192447336033025,-0.13278489857427755,-0.45922426629526536,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.2954521824022184,-0.5544873301529852,-0.7824065800261797,0.2732312961117544,-0.5306821051889625,-0.4923752131497519,-0.5306584651924642,-0.23668123146805609,-1.1077829767083145,-0.9617287853353964,-0.882603196270768,-0.7828223334611453,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.5903376468109477,-0.13962541822448443,-1.1750827448059888,0.2732312961117544,-0.6216418778819263,-0.6718611038388078,-0.6216066602183203,-1.3117154587347026,0.7259885923697227,-2.0286878774554675,-1.209361195186551,-1.1653114394400703,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.4920424920080379,-0.5544873301529852,-0.841902968629181,0.2732312961117544,-0.7166305331813926,-0.5195700450723362,-0.7166101115795809,-0.8655725292917734,-1.1077829767083145,-1.0916521654395093,-1.6269046830757703,-0.8388929493786207,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.23958776942256466,0.24445531309926363,-0.13984558311376483,0.2732312961117544,-0.11586215374251632,-0.19867102838584208,-0.11584977697318591,-0.0963005897413373,0.895106960789224,0.07989945598767988,0.1380867458972512,-0.21488536934742478,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.11606352488690806,-0.5544873301529852,-0.5920181364965753,0.2732312961117544,-0.36100416464587004,-0.40535175099748233,-0.36098251112017354,0.17525931420591231,-1.1077829767083145,-0.594155590493605,-0.3950659037666142,-0.6075849378914553,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.3265789814231398,-0.5544873301529852,-0.6872123582613775,0.2732312961117544,-0.5601239396210973,-0.44886348207361715,-0.5601045935644359,-0.3207856567528166,-1.1077829767083145,-0.7696709506980769,-0.9821419385032523,-0.6944212842916228,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.04022577124971845,-0.5544873301529852,-1.2107805779677896,0.2732312961117544,-0.21317516439188808,-0.6881780029923584,-0.21312685788158645,0.462213238678784,-1.1077829767083145,-2.160288844874668,-0.055451993749438724,-1.2016084643704257,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.06840371562655258,-0.5544873301529852,-0.020852805907762065,0.2732312961117544,-0.18652255637963977,-0.14428136454067358,-0.18651652493872464,0.5087421279364065,-1.1077829767083145,0.22561194869847703,-0.0003844143860791762,-0.11656293056478892,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.45190530379684973,0.6220377951842305,-0.3064354712021687,0.2732312961117544,-0.14561390222130513,-0.27481655776907804,-0.1455963584734997,-0.7148163588263508,0.9950094839336483,-0.14335063876429482,0.08105045457412062,-0.3559335987420099,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.22992207920027855,0.22359251291159787,-0.020852805907762065,0.2732312961117544,-0.11617206778917037,-0.14428136454067358,-0.11616400445698218,-0.07325030640655872,0.8882775053772475,0.22561194869847703,0.1375016567967157,-0.11656293056478892,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.5693680137863268,0.00778223556049812,-0.5444210256141742,0.2732312961117544,-0.5350209018421191,-0.3835958854594149,-0.53500599613266,-1.2051853100207839,0.804439920587457,-0.5117562072339227,-0.8969373810003096,-0.5647364079601584,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3796583650167111,-0.5544873301529852,-0.3064354712021687,0.2732312961117544,-0.6103300151790534,-0.27481655776907804,-0.6103258935500321,-0.475641084763258,-1.1077829767083145,-0.14335063876429482,-1.1654154640025738,-0.3559335987420099,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.19224226985916312,-0.5544873301529852,-0.4016296929669709,0.2732312961117544,-0.4330591804929367,-0.31832828884521275,-0.4330464952670862,0.013473104713117235,-1.1077829767083145,-0.2828311362010103,-0.5865421043226392,-0.4383914303564882,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.1290057202692912,-0.5544873301529852,-0.13984558311376483,0.2732312961117544,-0.37324576948870497,-0.19867102838584208,-0.37324082657709395,0.14893550483422718,-1.1077829767083145,0.07989945598767988,-0.42622049363217274,-0.21488536934742478,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.9987673558360934,-0.5544873301529852,1.6688446304174769,0.2732312961117544,0.6934783790945357,0.6280518620607187,0.6934487033761627,1.5650343814834076,-1.1077829767083145,1.6178093218591358,1.2497519725162192,1.1012514137971803,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.4415843125425442,-0.1553580216446914,-0.580118858775975,0.2732312961117544,-0.4880689237740306,-0.39991278461296553,-0.48805137063272175,-0.678307190178955,0.7160142459206054,-0.5732414864740824,-0.7474658493558628,-0.5968376707422236,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.5359476611533376,-0.010344459684522937,-0.5920181364965753,0.2732312961117544,-0.5116223913197384,-0.40535175099748233,-0.5116050880106002,-1.0492097310837654,0.795983504156993,-0.594155590493605,-0.8209277303784762,-0.6075849378914553,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3337872927753532,0.19794152907430393,-0.12794630539316454,0.2732312961117544,-0.22603659732803116,-0.19323206200132526,-0.22602783311016147,-0.34093022873180656,0.8796252530061652,0.09494828640563074,-0.08262786220786601,-0.2049639797343117,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.4384849734595078,0.21504218496583322,0.40752119203384785,0.2732312961117544,0.5121786618019164,0.0515214253019329,0.5121893772642019,1.0174575185401453,0.8854255133502299,0.6778110824203202,1.0527444747128432,0.22192475498482392,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.3352617200973968,0.4233281737246601,-0.020852805907762065,0.2732312961117544,-0.12531453216546487,-0.14428136454067358,-0.1253067328896315,-0.34508312718268375,0.9472547516896233,0.22561194869847703,0.12015712290778575,-0.11656293056478892,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.4756599662075529,0.743794465131919,-0.3064354712021687,0.2732312961117544,-0.11291797029930285,-0.27481655776907804,-0.11289948221436388,-0.8022602746159628,1.020430702970239,-0.14335063876429482,0.14363581420004165,-0.3559335987420099,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.38899640472298747,-0.5544873301529852,-0.5563203033347744,0.2732312961117544,-0.6191625655086939,-0.3890348518439318,-0.6191496595641978,-0.5045578545335446,-1.1077829767083145,-0.532045999180452,-1.1996388581059778,-0.5754135079124764,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.4578030130850243,0.6251159132447058,0.2290320262248437,-2.5228356340985316,-0.1497977418511348,0.86736638297946,-0.14987071315034575,-0.7360710484416207,0.9956839729539555,0.5014094565867142,0.07288573837873774,1.4245262949353596,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.07510721038569566,-0.5544873301529852,-0.21124124943736647,0.2732312961117544,-0.32226490881411374,-0.23130482669294317,-0.32225591076101184,0.2557361816140205,-1.1077829767083145,-0.012803201343461017,-0.29982042609416903,-0.2748387690787142,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.2027270863714735,-0.5544873301529852,-0.3540325820845698,0.2732312961117544,-0.4429764299858663,-0.29657242330714534,-0.44296575298845964,-0.01017592587738517,-1.1077829767083145,-0.2118985141187817,-0.6145310567710509,-0.3969892817716717,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.052840316116091864,1.0170629462785572,1.3356648542406693,0.2732312961117544,0.5107840485919731,0.4757608032942471,0.5107611487830562,0.48321571143093,1.0697436639092617,1.4084864903813301,1.0511440563537995,0.8838558598574144,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.3609822856041582,0.21641023743715557,-0.23503980487856702,-2.5228356340985316,-0.24339178394065797,0.44312700498714586,-0.24343388346943837,-0.4193757717578354,0.8858839541863562,-0.04466490062062163,-0.1199482972196264,0.8359908412562078,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.8758984123324562,-0.5544873301529852,1.9782258511530841,0.2732312961117544,0.5772606115992669,0.7694649880581569,0.5772163875685085,1.4604040551475688,-1.1077829767083145,1.7946426916899505,1.1259205445315268,1.2948414186038952,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.2779362206147552,-0.5544873301529852,-0.2469390825991673,-4.386880254238722,0.01166747645562532,3.1517322644765366,0.01141838024483855,0.816870784889593,-1.1077829767083145,-0.06078440959636888,0.3642900822894511,3.757014612760519,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-0.18077450179882365,-0.5544873301529852,-0.11604702767256427,0.2732312961117544,-0.4222121888600449,-0.18779309561680843,-0.42220952111358434,0.0389330677935728,-1.1077829767083145,0.10988686799186656,-0.5564098884049444,-0.19506261312090575,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.3596716835401194,0.4941248891155914,0.31232697026904566,0.2732312961117544,-0.1163270248124974,0.008009694225798161,-0.11633101851686306,-0.4155029009088941,0.9652984877805847,0.5856323478224004,0.13720904232290485,0.14869764197618301,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.5780507524605839,0.08678726577936348,-0.580118858775975,0.2732312961117544,-0.5074385516899087,-0.39991278461296553,-0.5074215579900296,-1.24841181567468,0.838369977960022,-0.5732414864740824,-0.8076620787293439,-0.5968376707422236,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
